# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
1353at8782	Complete	scaffold402	114404	138267	+	2651.1	1506	https://v10-1.orthodb.org/?query=1353at8782	telomere-associated protein RIF1
1358at8782	Complete	scaffold380	47819	201398	+	3847.1	1944	https://v10-1.orthodb.org/?query=1358at8782	ATRX, ADD domain
1360at8782	Complete	scaffold400	606134	494687	-	3167.4	1462	https://v10-1.orthodb.org/?query=1360at8782	Immunoglobulin
1362at8782	Complete	scaffold29	2048997	1948031	-	3287.7	1476	https://v10-1.orthodb.org/?query=1362at8782	E3 ubiquitin-protein ligase UBR3
1373at8782	Complete	scaffold85	1606972	1709616	+	3394.2	1553	https://v10-1.orthodb.org/?query=1373at8782	Proteasome component Ecm29
1379at8782	Complete	scaffold139	514300	559586	+	3193.1	1406	https://v10-1.orthodb.org/?query=1379at8782	proteasome activator complex subunit 4
1380at8782	Complete	scaffold79	1028181	1119178	+	2985.7	1504	https://v10-1.orthodb.org/?query=1380at8782	Ras guanine-nucleotide exchange factors catalytic domain
1384at8782	Complete	scaffold63	2930314	2904260	-	3646.0	1834	https://v10-1.orthodb.org/?query=1384at8782	Immunoglobulin V-set domain
1385at8782	Complete	scaffold2	4108087	4080621	-	2948.4	1864	https://v10-1.orthodb.org/?query=1385at8782	little elongation complex subunit 1
1386at8782	Complete	scaffold20	4028607	3986333	-	4214.6	2082	https://v10-1.orthodb.org/?query=1386at8782	nucleoprotein TPR
1387at8782	Complete	scaffold278	1588087	1684890	+	2751.2	1639	https://v10-1.orthodb.org/?query=1387at8782	sperm-associated antigen 17
1407at8782	Complete	scaffold79	1716864	1750338	+	3480.2	1593	https://v10-1.orthodb.org/?query=1407at8782	SNF2-related, N-terminal domain
1409at8782	Complete	scaffold10	4005219	3928237	-	3014.7	1466	https://v10-1.orthodb.org/?query=1409at8782	PDZ domain
1413at8782	Complete	scaffold277	9142	40720	+	3101.4	1493	https://v10-1.orthodb.org/?query=1413at8782	Pleckstrin homology domain
1418at8782	Complete	scaffold379	598842	580299	-	3373.6	1736	https://v10-1.orthodb.org/?query=1418at8782	Ankyrin repeat
1422at8782	Complete	scaffold362	562232	285295	-	3044.8	1521	https://v10-1.orthodb.org/?query=1422at8782	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter, C-terminal domain
1428at8782	Complete	scaffold228	1025512	1015972	-	1136.3	598	https://v10-1.orthodb.org/?query=1428at8782	myomegalin-like
1429at8782	Complete	scaffold433	177661	82376	-	3202.8	1580	https://v10-1.orthodb.org/?query=1429at8782	Laminin G domain
1434at8782	Complete	scaffold68	1707335	1767801	+	2904.3	1640	https://v10-1.orthodb.org/?query=1434at8782	Zinc finger, RING-type
1442at8782	Complete	scaffold563	61293	116538	+	3119.7	1486	https://v10-1.orthodb.org/?query=1442at8782	C-type lectin-like
1450at8782	Complete	scaffold44	148921	168104	+	3570.5	1777	https://v10-1.orthodb.org/?query=1450at8782	Plectin repeat
1463at8782	Complete	scaffold837	61318	82945	+	2831.1	1671	https://v10-1.orthodb.org/?query=1463at8782	exophilin-5
1469at8782	Complete	scaffold206	1343860	1295108	-	3196.8	1441	https://v10-1.orthodb.org/?query=1469at8782	nebulin-related-anchoring protein
1481at8782	Complete	scaffold588	91715	131077	+	3188.9	1506	https://v10-1.orthodb.org/?query=1481at8782	Intraflagellar transport 172
1489at8782	Complete	scaffold111	870692	765814	-	2769.0	1360	https://v10-1.orthodb.org/?query=1489at8782	Kinesin motor domain
1490at8782	Complete	scaffold3	146817	50753	-	3217.1	1463	https://v10-1.orthodb.org/?query=1490at8782	golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
1500at8782	Complete	scaffold9	6059777	6081549	+	3174.8	1482	https://v10-1.orthodb.org/?query=1500at8782	RNA recognition motif domain
1536at8782	Complete	scaffold88	1374570	1331734	-	3328.7	1684	https://v10-1.orthodb.org/?query=1536at8782	pericentriolar material 1 protein
1546at8782	Complete	scaffold152	631231	619365	-	2976.9	1806	https://v10-1.orthodb.org/?query=1546at8782	Tantalus-like
1554at8782	Complete	scaffold14	3498360	3528913	+	3154.9	1471	https://v10-1.orthodb.org/?query=1554at8782	5'-3' exoribonuclease 1
1561at8782	Complete	scaffold257	1014578	1038716	+	3035.1	1580	https://v10-1.orthodb.org/?query=1561at8782	S1 domain
1564at8782	Fragmented	scaffold728	178709	190904	+	1655.0	738	https://v10-1.orthodb.org/?query=1564at8782	Nucleoporin Nup188
1570at8782	Complete	scaffold353	338914	303546	-	2994.1	1615	https://v10-1.orthodb.org/?query=1570at8782	A-kinase anchor protein 11
1575at8782	Complete	scaffold167	1745348	1694550	-	2714.9	1312	https://v10-1.orthodb.org/?query=1575at8782	Gelsolin-like domain
1577at8782	Complete	scaffold231	605562	666685	+	3359.3	1532	https://v10-1.orthodb.org/?query=1577at8782	Tuberin, N-terminal
1578at8782	Complete	scaffold3	1153177	1189284	+	3309.0	1489	https://v10-1.orthodb.org/?query=1578at8782	zinc finger SWIM domain-containing protein 8
1583at8782	Complete	scaffold250	986803	1042130	+	2467.2	1312	https://v10-1.orthodb.org/?query=1583at8782	SH3 domain
1604at8782	Complete	scaffold72	3221499	3262562	+	2341.3	1463	https://v10-1.orthodb.org/?query=1604at8782	Tankyrase 1-binding protein, C-terminal
1613at8782	Complete	scaffold109	3568120	3680415	+	3274.4	1631	https://v10-1.orthodb.org/?query=1613at8782	Focadhesin
1619at8782	Complete	scaffold404	279614	356788	+	1356.5	569	https://v10-1.orthodb.org/?query=1619at8782	zinc finger protein castor homolog 1
1637at8782	Complete	scaffold2	8559732	8500094	-	3316.8	1989	https://v10-1.orthodb.org/?query=1637at8782	GRIP domain
1640at8782	Complete	scaffold83	80417	164288	+	3229.8	1523	https://v10-1.orthodb.org/?query=1640at8782	Ankyrin repeat
1641at8782	Complete	scaffold290	60860	108245	+	2894.7	1428	https://v10-1.orthodb.org/?query=1641at8782	TNRC6, PABC binding domain
1648at8782	Complete	scaffold195	732177	688202	-	3263.6	1535	https://v10-1.orthodb.org/?query=1648at8782	ARID DNA-binding domain
1649at8782	Complete	scaffold121	153909	124163	-	2426.7	1205	https://v10-1.orthodb.org/?query=1649at8782	Phosphatidylinositol 3-kinase, C2 domain
1651at8782	Complete	scaffold24	2319797	2267994	-	2893.3	1306	https://v10-1.orthodb.org/?query=1651at8782	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
1661at8782	Complete	scaffold49	1375897	1329629	-	3095.5	1632	https://v10-1.orthodb.org/?query=1661at8782	protein Daple
1664at8782	Complete	scaffold157	1616190	1642713	+	2843.0	1545	https://v10-1.orthodb.org/?query=1664at8782	WD40 repeat
1672at8782	Complete	scaffold9	7788873	7765442	-	2689.2	1605	https://v10-1.orthodb.org/?query=1672at8782	Structure-specific endonuclease subunit Slx4
1673at8782	Complete	scaffold11	4031385	3996008	-	2698.3	1187	https://v10-1.orthodb.org/?query=1673at8782	SNF2-related, N-terminal domain
1678at8782	Complete	scaffold52	154968	185720	+	2873.6	1316	https://v10-1.orthodb.org/?query=1678at8782	glycogen debranching enzyme
1680at8782	Complete	scaffold48	1801472	1778905	-	2548.9	1474	https://v10-1.orthodb.org/?query=1680at8782	NEDD4-binding protein 2
1682at8782	Complete	scaffold204	951846	986382	+	3145.7	1424	https://v10-1.orthodb.org/?query=1682at8782	alsin
1685at8782	Complete	scaffold140	560171	342363	-	3412.1	1478	https://v10-1.orthodb.org/?query=1685at8782	sodium leak channel non-selective protein
1693at8782	Complete	scaffold142	2605599	2612459	+	2479.3	1300	https://v10-1.orthodb.org/?query=1693at8782	Protein of unknown function DUF4553
1695at8782	Complete	scaffold685	166272	102788	-	2725.4	1468	https://v10-1.orthodb.org/?query=1695at8782	CDK5 regulatory subunit-associated protein 2
1700at8782	Complete	scaffold34	3909398	3951878	+	3103.0	1550	https://v10-1.orthodb.org/?query=1700at8782	Vitellinogen, beta-sheet shell
1701at8782	Complete	scaffold100	1963216	1994908	+	3000.0	1485	https://v10-1.orthodb.org/?query=1701at8782	BCL-6 corepressor, non-ankyrin-repeat domain
1712at8782	Complete	scaffold270	560592	294612	-	3074.6	1645	https://v10-1.orthodb.org/?query=1712at8782	nck-associated protein 5
1767at8782	Complete	scaffold32	3969442	3979493	+	2728.6	1562	https://v10-1.orthodb.org/?query=1767at8782	Zinc finger C2H2-type
1770at8782	Complete	scaffold213	136197	114178	-	1695.9	825	https://v10-1.orthodb.org/?query=1770at8782	lysine-specific demethylase 3B
1771at8782	Complete	scaffold125	2127696	2120759	-	2241.5	1637	https://v10-1.orthodb.org/?query=1771at8782	Retroelement silencing factor 1
1780at8782	Complete	scaffold495	231829	194396	-	3248.5	1559	https://v10-1.orthodb.org/?query=1780at8782	Transcription factor 20
1781at8782	Complete	scaffold190	1405495	1448311	+	3074.8	1507	https://v10-1.orthodb.org/?query=1781at8782	Macroglobulin domain
1793at8782	Complete	scaffold63	2733695	2665666	-	2502.1	1482	https://v10-1.orthodb.org/?query=1793at8782	treslin
1802at8782	Complete	scaffold618	123506	58194	-	3143.3	1483	https://v10-1.orthodb.org/?query=1802at8782	transmembrane protein 131
1804at8782	Complete	scaffold405	41620	64462	+	2682.3	1350	https://v10-1.orthodb.org/?query=1804at8782	Zinc finger, RING-type
1811at8782	Complete	scaffold278	449686	469702	+	3884.7	1661	https://v10-1.orthodb.org/?query=1811at8782	CHD, C-terminal 2
1814at8782	Complete	scaffold189	218886	199975	-	2409.7	1113	https://v10-1.orthodb.org/?query=1814at8782	ATP-binding cassette sub-family A member 3
1818at8782	Complete	scaffold173	131166	58909	-	3369.8	1622	https://v10-1.orthodb.org/?query=1818at8782	girdin
1820at8782	Complete	scaffold146	2098604	2191489	+	3127.6	1553	https://v10-1.orthodb.org/?query=1820at8782	Kinesin motor domain
1825at8782	Complete	scaffold7	10420468	10443039	+	2785.8	1327	https://v10-1.orthodb.org/?query=1825at8782	PDZ domain
1827at8782	Complete	scaffold217	90723	117097	+	2879.5	1528	https://v10-1.orthodb.org/?query=1827at8782	zinc finger protein 318
1837at8782	Complete	scaffold21	4049070	3954452	-	2931.9	1409	https://v10-1.orthodb.org/?query=1837at8782	Pleckstrin homology domain
1839at8782	Complete	scaffold399	167884	124503	-	2823.1	1647	https://v10-1.orthodb.org/?query=1839at8782	CASP8-associated protein 2
1871at8782	Complete	scaffold103	1369183	1404966	+	2515.1	1220	https://v10-1.orthodb.org/?query=1871at8782	Phosphoinositide-specific phospholipase C, EF-hand-like domain
1878at8782	Complete	scaffold251	256970	284705	+	2603.3	1567	https://v10-1.orthodb.org/?query=1878at8782	alpha-protein kinase 2
1879at8782	Complete	scaffold10	584439	616259	+	2976.6	1432	https://v10-1.orthodb.org/?query=1879at8782	Pseudopodium-enriched atypical kinase 1
1880at8782	Complete	scaffold190	1390420	1369202	-	2763.8	1511	https://v10-1.orthodb.org/?query=1880at8782	Leucine rich repeat 4
1884at8782	Duplicated	scaffold916	117317	137491	+	2308.0	1291	https://v10-1.orthodb.org/?query=1884at8782	Abnormal spindle-like microcephaly-associated protein, ASH domain
1884at8782	Duplicated	scaffold715	14991	711	-	2389.3	1184	https://v10-1.orthodb.org/?query=1884at8782	Abnormal spindle-like microcephaly-associated protein, ASH domain
1907at8782	Complete	scaffold84	506238	575152	+	3239.9	1401	https://v10-1.orthodb.org/?query=1907at8782	Immunoglobulin-like domain
1911at8782	Complete	scaffold35	3744970	3716041	-	2819.7	1312	https://v10-1.orthodb.org/?query=1911at8782	Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain
1912at8782	Complete	scaffold3	925050	875289	-	2994.2	1462	https://v10-1.orthodb.org/?query=1912at8782	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
1919at8782	Complete	scaffold152	636392	681425	+	3117.3	1377	https://v10-1.orthodb.org/?query=1919at8782	DEP domain
1921at8782	Complete	scaffold35	4774871	4809950	+	2680.0	1218	https://v10-1.orthodb.org/?query=1921at8782	Protein dispatched 1
1922at8782	Complete	scaffold753	88139	107233	+	2285.8	1147	https://v10-1.orthodb.org/?query=1922at8782	EGF-like, conserved site
1924at8782	Complete	scaffold78	1620350	1522462	-	3440.0	1508	https://v10-1.orthodb.org/?query=1924at8782	Mon2, C-terminal
1929at8782	Complete	scaffold178	31909	55238	+	2828.2	1333	https://v10-1.orthodb.org/?query=1929at8782	protein virilizer homolog
1931at8782	Complete	scaffold261	7732	32306	+	2507.1	1244	https://v10-1.orthodb.org/?query=1931at8782	RNA polymerase Rpb1, domain 4
1938at8782	Complete	scaffold11	2597980	2540789	-	2773.5	1289	https://v10-1.orthodb.org/?query=1938at8782	Protein kinase domain
1939at8782	Complete	scaffold24	639307	664695	+	2561.1	1118	https://v10-1.orthodb.org/?query=1939at8782	clustered mitochondria protein homolog
1944at8782	Complete	scaffold427	47080	85612	+	2188.8	1279	https://v10-1.orthodb.org/?query=1944at8782	cilia- and flagella-associated protein 43
1950at8782	Complete	scaffold214	219707	209069	-	3415.4	2019	https://v10-1.orthodb.org/?query=1950at8782	Tudor domain
1965at8782	Complete	scaffold432	521946	547572	+	2032.2	938	https://v10-1.orthodb.org/?query=1965at8782	MAP kinase-activating death domain protein
1971at8782	Complete	scaffold543	123484	98980	-	2301.9	1172	https://v10-1.orthodb.org/?query=1971at8782	PDZ domain
1983at8782	Fragmented	scaffold396	512310	610933	+	1810.5	919	https://v10-1.orthodb.org/?query=1983at8782	TNRC6, PABC binding domain
1986at8782	Complete	scaffold637	162318	192207	+	3465.1	1566	https://v10-1.orthodb.org/?query=1986at8782	Transcription initiation factor TFIID subunit 1, domain of unknown function
1991at8782	Complete	scaffold49	1667274	1643042	-	2878.0	1556	https://v10-1.orthodb.org/?query=1991at8782	thyroid receptor-interacting protein 11
1997at8782	Complete	scaffold82	2412838	2104455	-	3144.8	1501	https://v10-1.orthodb.org/?query=1997at8782	Ankyrin repeat
1999at8782	Complete	scaffold252	461041	453821	-	1349.8	821	https://v10-1.orthodb.org/?query=1999at8782	uncharacterized protein KIAA2026 homolog
2013at8782	Complete	scaffold191	1069235	1029383	-	3358.4	1604	https://v10-1.orthodb.org/?query=2013at8782	zinc finger C3H1 domain-containing protein
2022at8782	Complete	scaffold448	171845	99061	-	2701.5	1482	https://v10-1.orthodb.org/?query=2022at8782	tumor suppressor p53-binding protein 1
2027at8782	Complete	scaffold72	1761476	1825872	+	3240.4	1580	https://v10-1.orthodb.org/?query=2027at8782	SET domain
2063at8782	Complete	scaffold269	483555	456138	-	3302.9	1597	https://v10-1.orthodb.org/?query=2063at8782	GON-4-like protein
2068at8782	Complete	scaffold292	1250246	1003287	-	1184.4	564	https://v10-1.orthodb.org/?query=2068at8782	calmodulin-binding transcription activator 1
2071at8782	Complete	scaffold90	2855158	2886807	+	2648.5	1369	https://v10-1.orthodb.org/?query=2071at8782	BTB/POZ domain
2086at8782	Complete	scaffold162	1175588	1108838	-	3082.4	1451	https://v10-1.orthodb.org/?query=2086at8782	Phosphoinositide-specific phospholipase C, EF-hand-like domain
2103at8782	Complete	scaffold23	4310330	4317270	+	2869.4	1672	https://v10-1.orthodb.org/?query=2103at8782	Tudor domain
2104at8782	Complete	scaffold35	4634606	4659623	+	1447.1	983	https://v10-1.orthodb.org/?query=2104at8782	SH3 domain
2112at8782	Complete	scaffold8	2294465	2247173	-	3161.8	1521	https://v10-1.orthodb.org/?query=2112at8782	SET domain
2115at8782	Complete	scaffold53	1130889	984603	-	3594.5	1796	https://v10-1.orthodb.org/?query=2115at8782	Bromodomain
2119at8782	Complete	scaffold14	4444595	4549179	+	2659.2	1350	https://v10-1.orthodb.org/?query=2119at8782	A-kinase anchor 110kDa, C-terminal
2124at8782	Complete	scaffold51	1070229	1129532	+	2483.2	1162	https://v10-1.orthodb.org/?query=2124at8782	TRAPP III complex, Trs85
2130at8782	Complete	scaffold190	610646	584722	-	2353.2	1165	https://v10-1.orthodb.org/?query=2130at8782	EGF-like calcium-binding domain
2135at8782	Complete	scaffold429	139889	165775	+	2969.3	1429	https://v10-1.orthodb.org/?query=2135at8782	ATP-binding cassette sub-family A member 5
2147at8782	Complete	scaffold180	1390138	1421465	+	2527.7	1247	https://v10-1.orthodb.org/?query=2147at8782	Zinc finger, CCHC-type
2164at8782	Complete	scaffold157	2352265	2285521	-	2759.8	1307	https://v10-1.orthodb.org/?query=2164at8782	WD40 repeat
2165at8782	Complete	scaffold21	3139238	3040750	-	2374.9	1010	https://v10-1.orthodb.org/?query=2165at8782	SWI/SNF-like complex subunit BAF250, C-terminal
2171at8782	Complete	scaffold212	203542	234665	+	2857.2	1288	https://v10-1.orthodb.org/?query=2171at8782	Rho GTPase-activating protein domain
2181at8782	Complete	scaffold79	1604586	1599939	-	2431.6	1362	https://v10-1.orthodb.org/?query=2181at8782	Zinc finger protein 518A
2185at8782	Complete	scaffold55	1166800	1236669	+	2803.6	1304	https://v10-1.orthodb.org/?query=2185at8782	Immunoglobulin
2187at8782	Complete	scaffold15	6492758	6548626	+	3418.4	1490	https://v10-1.orthodb.org/?query=2187at8782	High mobility group box domain
2188at8782	Complete	scaffold563	425	45906	+	2248.8	1155	https://v10-1.orthodb.org/?query=2188at8782	secretory phospholipase A2 receptor
2210at8782	Complete	scaffold364	785783	757560	-	2973.4	1672	https://v10-1.orthodb.org/?query=2210at8782	retinitis pigmentosa 1-like 1 protein
2212at8782	Complete	scaffold97	2926831	2949595	+	933.9	522	https://v10-1.orthodb.org/?query=2212at8782	neuron navigator 1
2214at8782	Complete	scaffold251	847518	757109	-	2457.5	1227	https://v10-1.orthodb.org/?query=2214at8782	WD40 repeat
2217at8782	Complete	scaffold298	436775	381579	-	2710.3	1237	https://v10-1.orthodb.org/?query=2217at8782	Ral GTPase-activating protein subunit beta
2220at8782	Complete	scaffold100	519355	371076	-	2795.7	1188	https://v10-1.orthodb.org/?query=2220at8782	JmjC domain
2240at8782	Complete	scaffold73	2491329	2457874	-	2175.1	1093	https://v10-1.orthodb.org/?query=2240at8782	Tetratricopeptide repeat
2246at8782	Complete	scaffold52	3013949	3115239	+	2666.2	1364	https://v10-1.orthodb.org/?query=2246at8782	Kinesin-associated
2250at8782	Complete	scaffold122	1929105	1864581	-	2944.1	1369	https://v10-1.orthodb.org/?query=2250at8782	ras-responsive element-binding protein 1
2257at8782	Complete	scaffold576	223824	289441	+	3039.7	1457	https://v10-1.orthodb.org/?query=2257at8782	SH3 domain
2260at8782	Complete	scaffold121	2069884	2024616	-	3158.1	1523	https://v10-1.orthodb.org/?query=2260at8782	glutamine and serine-rich protein 1
2261at8782	Complete	scaffold334	268565	225944	-	4212.7	1842	https://v10-1.orthodb.org/?query=2261at8782	ARID DNA-binding domain
2265at8782	Complete	scaffold535	236846	150037	-	2739.3	1326	https://v10-1.orthodb.org/?query=2265at8782	Ankyrin repeat
2281at8782	Complete	scaffold63	2025476	1978794	-	2600.7	1145	https://v10-1.orthodb.org/?query=2281at8782	ILEI/PANDER domain
2285at8782	Complete	scaffold190	1654145	1629670	-	2657.9	1314	https://v10-1.orthodb.org/?query=2285at8782	calmodulin-regulated spectrin-associated protein 1
2291at8782	Complete	scaffold37	1690238	1649448	-	2943.7	1384	https://v10-1.orthodb.org/?query=2291at8782	eukaryotic translation initiation factor 2-alpha kinase 4
2298at8782	Complete	scaffold493	360126	327883	-	2682.6	1313	https://v10-1.orthodb.org/?query=2298at8782	Ferric reductase, NAD binding domain
